HBDNO,BULD_REGSTR_PK,TOTAL_REGSTR_PK,BULDGB,REGSTRKD,ARCODE,LEGCD,BUN,JI,RDCODE,RDLEGCD,UNDER_AT,BD_MAIN_BUN,BD_SUB_BUN,CRDE
BS0203117101110001660005000001320,1025122609,,2,3,11710,11100,0166,0005,117104169447,11101,0,00019,00000,20220813
BS0203117101110000570021000001321,1025123468,,2,3,11710,11100,0057,0021,117104169431,11101,0,00023,00000,20220813
BS0102117101110001290010000001322,1025123821,,1,2,11710,11100,0129,0010,117104169017,11101,0,00010,00008,20250604
BS0102117101110000580021000001323,1025124088,,1,2,11710,11100,0058,0021,117104169374,11101,0,00030,00007,20250616
BS0203117101110002080008000001324,1025125050,,2,3,11710,11100,0208,0008,117104169451,11101,0,00030,00009,20220813
BS0203117101110001230006000001325,10251100231267,,2,3,11710,11100,0123,0006,117104169200,11101,0,00042,00016,20220813
BS0203117101110001880003000001326,10251100240906,,2,3,11710,11100,0188,0003,117104169372,11101,0,00016,00017,20240718
BS0203117101110002020006000001327,10251100479222,,2,3,11710,11100,0202,0006,117104169451,11101,0,00028,00012,20220813
BS0203117101110001110001000001328,10251100493065,,2,3,11710,11100,0111,0001,117104169200,11101,0,00004,00005,20220813
BS0102117101110001090015000001329,10251100501913,,1,2,11710,11100,0109,0015,117103123014,11104,0,00137,00000,20220813
BS0203117101110001000023000001330,10251100502121,,2,3,11710,11100,0100,0023,117104169429,11101,0,00042,00023,20220813
BS0203117101110001150018000001331,10251100518161,,2,3,11710,11100,0115,0018,117104169015,11101,0,00013,00000,20220813
BS0203117101110001580008000001332,10251100521885,,2,3,11710,11100,0158,0008,117104169202,11101,0,00042,00006,20241014
BS0102117101110000880014000001333,102511490,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0203117101110000890000000001334,102512839,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001660014000001335,102512922,10251538,2,3,11710,11100,0166,0014,117104169023,11101,0,00015,00025,20220813
BS0102117101110002240018000001336,102513550,,1,2,11710,11100,0224,0018,117104169109,11101,0,00009,00000,20220813
BS0102117101110001230008000001337,102513889,,1,2,11710,11100,0123,0008,117104169200,11101,0,00042,00000,20220813
BS0102117101110000350000000001338,102514850,,1,2,11710,11100,0035,0000,117103123023,11104,0,00348,00000,20220813
BS0203117101110001610006000001339,102515484,,2,3,11710,11100,0161,0006,117104169022,11101,0,00003,00026,20220813
BS0203117101110001490038000001340,102516540,,2,3,11710,11100,0149,0038,117104169199,11101,0,00009,00001,20220813
BS0102117101110002230005000001341,102516981,,1,2,11710,11100,0223,0005,117104169388,11101,0,00002,00000,20241120
BS0102117101110001410019000001342,102517515,,1,2,11710,11100,0141,0019,117104169384,11101,0,00031,00000,20220813
BS0102117101110001530008000001343,102518705,,1,2,11710,11100,0153,0008,117104169458,11101,0,00030,00022,20250604
BS0102117101110000630011000001344,102519452,,1,2,11710,11100,0063,0011,117104169429,11101,0,00020,00000,20240625
BS0102117101110000620012000001345,102519593,,1,2,11710,11100,0062,0012,117104169429,11101,0,00022,00013,20220813
BS0102117101110000650002000001346,1025110187,,1,2,11710,11100,0065,0002,117103123014,11104,0,00099,00000,20220813
BS0102117101110001670006000001347,1025110189,,1,2,11710,11100,0167,0006,117104169447,11101,0,00020,00000,20250604
BS0102117101110001780005000001348,1025112794,,1,2,11710,11100,0178,0005,117104169202,11101,0,00011,00005,20220813
BS0102117101110001050006000001349,1025113511,,1,2,11710,11100,0105,0006,117104169378,11101,0,00008,00000,20220813
BS0203117101110001910000000001350,1025114265,,2,3,11710,11100,0191,0000,117104169450,11101,0,00008,00000,20220813
BS0203117101110001540001000001351,1025114630,,2,3,11710,11100,0154,0001,117104169202,11101,0,00014,00000,20220813
BS0203117101110001000017000001352,1025115852,,2,3,11710,11100,0100,0017,117104169456,11101,0,00062,00001,20220813
BS0102117101110001000012000001353,1025116474,,1,2,11710,11100,0100,0012,117104169456,11101,0,00066,00000,20250604
BS0102117101110001030026000001354,1025119535,,1,2,11710,11100,0103,0026,117104169429,11101,0,00049,00008,20220813
BS0102117101110002050000000001355,1025119721,10251422,1,2,11710,11100,0205,0000,117104169372,11101,0,00001,00004,20250131
BS0102117101110001910012000001356,1025120142,,1,2,11710,11100,0191,0012,117104169450,11101,0,00012,00000,20220813
BS0203117101110001700022000001357,1025120513,,2,3,11710,11100,0170,0022,117104169459,11101,0,00012,00000,20220813
BS0203117101110001450000000001358,1025122185,,2,3,11710,11100,0145,0000,117104169380,11101,0,00036,00000,20220813
BS0102117101110002020000000001359,1025122363,,1,2,11710,11100,0202,0000,117104169372,11101,0,00019,00000,20240206
BS0203117101110001370001000001360,1025122839,,2,3,11710,11100,0137,0001,117104169459,11101,0,00047,00001,20220813
BS0102117101110001290002000001361,1025123674,,1,2,11710,11100,0129,0002,117104169017,11101,0,00008,00000,20220813
BS0203117101110001600017000001362,1025123807,,2,3,11710,11100,0160,0017,117104169022,11101,0,00003,00017,20220813
BS0102117101110001170013000001363,1025123996,,1,2,11710,11100,0117,0013,117104169015,11101,0,00018,00000,20220813
BS0203117101110001200001000001364,1025124079,,2,3,11710,11100,0120,0001,117104169201,11101,0,00003,00026,20220813
BS0203117101110001240002000001365,1025124204,,2,3,11710,11100,0124,0002,117104169015,11101,0,00009,00000,20220813
BS0203117101110001010012000001366,1025125028,,2,3,11710,11100,0101,0012,117104169456,11101,0,00059,00000,20220813
BS0203117101110002020010000001367,10251100178240,,2,3,11710,11100,0202,0010,117104169372,11101,0,00013,00008,20220813
BS0203117101110000540003000001368,10251100179660,,2,3,11710,11100,0054,0003,117104169456,11101,0,00035,00003,20220813
BS0203117101110000540004000001369,10251100187534,,2,3,11710,11100,0054,0004,117104169456,11101,0,00035,00005,20220813
BS0203117101110001930030000001370,10251100227333,,2,3,11710,11100,0193,0030,117104169372,11101,0,00034,00003,20220813
BS0102117101110000680010000001371,10251100230233,,1,2,11710,11100,0068,0010,117104169376,11101,0,00007,00016,20250417
BS0102117101110000880003000001372,10251100235857,10251527,1,2,11710,11100,0088,0003,117103123023,11104,0,00424,00000,20250912
BS0102117101110001090010000001373,10251100451927,,1,2,11710,11100,0109,0010,117103123014,11104,0,00131,00000,20240730
BS0203117101110001220005000001374,10251100462745,,2,3,11710,11100,0122,0005,117104169459,11101,0,00064,00000,20220813
BS0203117101110001170014000001375,10251100465482,,2,3,11710,11100,0117,0014,117104169384,11101,0,00009,00011,20220813
BS0203117101110001350013000001376,10251100473314,,2,3,11710,11100,0135,0013,117104169017,11101,0,00005,00025,20220813
BS0203117101110001550005000001377,10251100526022,,2,3,11710,11100,0155,0005,117104169458,11101,0,00027,00000,20220813
BS0102117101110001100001000001378,1000000000000001296454,,1,2,11710,11100,0110,0001,117103123006,11105,0,00450,00000,20230516
BS0102117101110001440022000001379,1000000000000002252626,,1,2,11710,11100,0144,0022,117104169199,11101,0,00014,00031,20230821
BS0203117101110000500001000001380,1000000000000004255516,,2,3,11710,11100,0050,0001,117104169374,11101,0,00061,00016,20241113
BS0203117101110002170000000001381,102511066,10251119,2,3,11710,11100,0217,0000,117102000006,11102,0,01109,00000,20220813
BS0102117101110000880014000001382,102511485,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0102117101110000880014000001383,102511497,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0203117101110000890000000001384,102512802,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001385,102512832,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001386,102512910,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001530004000001387,102513661,,2,3,11710,11100,0153,0004,117104169458,11101,0,00024,00007,20220813
BS0203117101110001430005000001388,102515172,,2,3,11710,11100,0143,0005,117104169020,11101,0,00015,00001,20220813
BS0102117101110000550001000001389,102516746,,1,2,11710,11100,0055,0001,117104169431,11101,0,00027,00012,20220813
BS0203117101110001660007000001390,102516819,,2,3,11710,11100,0166,0007,117104169023,11101,0,00015,00009,20220813
BS0102117101110000600015000001391,102518091,,1,2,11710,11100,0060,0015,117104169429,11101,0,00021,00007,20220813
BS0203117101110001070021000001392,102518294,,2,3,11710,11100,0107,0021,117104169429,11101,0,00057,00004,20220813
BS0203117101110000400000000001393,1025110158,,2,3,11710,11100,0040,0000,117103123023,11104,0,00366,00000,20220813
BS0102117101110000380001000001394,1025111004,,1,2,11710,11100,0038,0001,117104169374,11101,0,00023,00018,20240902
BS0203117101110000550006000001395,1025111276,,2,3,11710,11100,0055,0006,117104169431,11101,0,00027,00004,20220813
BS0203117101110001360013000001396,1025111808,,2,3,11710,11100,0136,0013,117103123001,11103,0,00259,00000,20231031
BS0102117101110000360005000001397,1025112124,,1,2,11710,11100,0036,0005,117104169374,11101,0,00021,00009,20250826
BS0102117101110001720013000001398,1025112650,,1,2,11710,11100,0172,0013,117104169384,11101,0,00067,00001,20220813
BS0203117101110002010003000001399,1025112795,,2,3,11710,11100,0201,0003,117104169450,11101,0,00027,00000,20240923
BS0102117101110000710013000001400,1025113390,,1,2,11710,11100,0071,0013,117104169376,11101,0,00006,00000,20220813
BS0203117101110001240042000001401,1025113672,,2,3,11710,11100,0124,0042,117104169200,11101,0,00042,00021,20220813
BS0203117101110001120000000001402,1025114152,,2,3,11710,11100,0112,0000,117104169200,11101,0,00010,00000,20250916
BS0102117101110001080008000001403,1025114268,,1,2,11710,11100,0108,0008,117103123006,11105,0,00449,00000,20220813
BS0102117101110000390012000001404,1025114531,,1,2,11710,11100,0039,0012,117104169374,11101,0,00029,00014,20241118
BS0102117101110001930002000001405,1025115466,,1,2,11710,11100,0193,0002,117104169372,11101,0,00028,00033,20250604
BS0102117101110001650003000001406,1025117796,,1,2,11710,11100,0165,0003,117102123002,11101,0,00098,00000,20250529
BS0102117101110002030000000001407,1025118575,,1,2,11710,11100,0203,0000,117104169372,11101,0,00013,00000,20250620
BS0102117101110001860015000001408,1025119827,,1,2,11710,11100,0186,0015,117104169451,11101,0,00009,00001,20220813
BS0203117101110001750000000001409,1025120840,,2,3,11710,11100,0175,0000,117104169202,11101,0,00015,00030,20220813
BS0203117101110001180001000001410,1025121394,,2,3,11710,11100,0118,0001,117104169201,11101,0,00003,00004,20220813
BS0102117101110001400021000001411,1025122394,,1,2,11710,11100,0140,0021,117104169200,11101,0,00037,00000,20220813
BS0102117101110000620004000001412,1025122493,,1,2,11710,11100,0062,0004,117104169375,11101,0,00007,00000,20250829
BS0102117101110001460009000001413,1025123774,,1,2,11710,11100,0146,0009,117104169200,11101,0,00017,00000,20220813
BS0102117101110000670001000001414,1025125039,,1,2,11710,11100,0067,0001,117104169376,11101,0,00005,00024,20220813
BS0203117101110001930001000001415,10251100448147,10251100448146,2,3,11710,11100,0193,0001,117104169372,11101,0,00028,00035,20220813
BS0203117101110001700023000001416,10251100465182,,2,3,11710,11100,0170,0023,117104169459,11101,0,00014,00000,20220813
BS0203117101110001520022000001417,10251100465762,,2,3,11710,11100,0152,0022,117104169020,11101,0,00024,00000,20230503
BS0203117101110002030003000001418,10251100475882,,2,3,11710,11100,0203,0003,117104169372,11101,0,00013,00009,20220813
BS0203117101110001590002000001419,10251100519881,,2,3,11710,11100,0159,0002,117104169202,11101,0,00042,00017,20220813
BS0203117101110000490000000001420,10251100521759,10251100521702,2,3,11710,11100,0049,0000,117104169374,11101,0,00055,00022,20230303
BS0203117101110001420006000001421,10251100523002,,2,3,11710,11100,0142,0006,117104169200,11101,0,00029,00007,20220813
BS0102117101110001090003000001422,10251100525222,,1,2,11710,11100,0109,0003,117103123014,11104,0,00129,00000,20250715
BS0102117101110001860019000001423,10251100539102,,1,2,11710,11100,0186,0019,117104169451,11101,0,00003,00000,20220813
BS0102117101110000880014000001424,102511492,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0203117101110000890000000001425,102512800,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001730001000001426,102514033,,2,3,11710,11100,0173,0001,117104169202,11101,0,00029,00023,20220813
BS0203117101110001440003000001427,102515920,,2,3,11710,11100,0144,0003,117104169020,11101,0,00029,00000,20220813
BS0203117101110001300008000001428,102516062,,2,3,11710,11100,0130,0008,117104169017,11101,0,00015,00010,20220813
BS0102117101110000600007000001429,102516362,,1,2,11710,11100,0060,0007,117104169429,11101,0,00019,00008,20241223
BS0203117101110001150013000001430,102516364,,2,3,11710,11100,0115,0013,117104169015,11101,0,00019,00001,20220813
BS0102117101110001020019000001431,102516520,,1,2,11710,11100,0102,0019,117104169456,11101,0,00047,00000,20220813
BS0102117101110001300018000001432,102517689,,1,2,11710,11100,0130,0018,117104169387,11101,0,00045,00000,20220813
BS0203117101110001260019000001433,102518159,,2,3,11710,11100,0126,0019,117104169016,11101,0,00005,00011,20220813
BS0102117101110001260003000001434,102518553,,1,2,11710,11100,0126,0003,117103123001,11103,0,00236,00000,20220813
BS0102117101110001080021000001435,102519915,,1,2,11710,11100,0108,0021,117104169429,11101,0,00058,00015,20250604
BS0203117101110001240052000001436,1025111103,,2,3,11710,11100,0124,0052,117104169015,11101,0,00002,00000,20220813
BS0102117101110001100024000001437,1025111350,,1,2,11710,11100,0110,0024,117104169200,11101,0,00004,00024,20250604
BS0102117101110000580020000001438,1025112808,,1,2,11710,11100,0058,0020,117104169374,11101,0,00030,00005,20220813
BS0203117101110001560019000001439,1025112876,,2,3,11710,11100,0156,0019,117104169020,11101,0,00016,00000,20220813
BS0203117101110001050003000001440,1025113955,,2,3,11710,11100,0105,0003,117104169429,11101,0,00058,00008,20220813
BS0102117101110001080016000001441,1025114035,,1,2,11710,11100,0108,0016,117103123014,11104,0,00153,00000,20220813
BS0102117101110002240016000001442,1025114263,,1,2,11710,11100,0224,0016,117104169109,11101,0,00011,00000,20220813
BS0102117101110003960000000001443,1025114719,,1,2,11710,11100,0396,0000,,,0,00000,00000,20220813
BS0203117101110000580031000001444,1025117374,,2,3,11710,11100,0058,0031,117104169429,11101,0,00019,00027,20220813
BS0203117101110001140013000001445,1025117575,,2,3,11710,11100,0114,0013,117104169380,11101,0,00006,00000,20231106
BS0102117101110002040000000001446,1025118709,,1,2,11710,11100,0204,0000,117104169372,11101,0,00009,00000,20220813
BS0203117101110001450025000001447,1025120087,,2,3,11710,11100,0145,0025,117104169382,11101,0,00024,00007,20220813
BS0102117101110002080017000001448,1025120578,,1,2,11710,11100,0208,0017,117104169451,11101,0,00028,00009,20220813
BS0102117101110001670001000001449,1025122347,,1,2,11710,11100,0167,0001,117103123001,11103,0,00280,00000,20220813
BS0102117101110001960012000001450,1025122416,,1,2,11710,11100,0196,0012,117104169448,11101,0,00015,00001,20220926
BS0203117101110001290012000001451,1025122729,,2,3,11710,11100,0129,0012,117104169016,11101,0,00005,00012,20220813
BS0102117101110001100021000001452,1025123433,,1,2,11710,11100,0110,0021,117104169200,11101,0,00004,00022,20250604
BS0203117101110001120012000001453,1025123827,,2,3,11710,11100,0112,0012,117104169380,11101,0,00014,00000,20220813
BS0102117101110000990022000001454,1025123964,,1,2,11710,11100,0099,0022,117104169429,11101,0,00045,00000,20220813
BS0102117101110001510020000001455,10251100181254,,1,2,11710,11100,0151,0020,117104169457,11101,0,00030,00001,20220813
BS0203117101110001130003000001456,10251100242566,,2,3,11710,11100,0113,0003,117104169382,11101,0,00015,00000,20220813
BS0203117101110001050014000001457,10251100472687,,2,3,11710,11100,0105,0014,117104169429,11101,0,00058,00012,20230323
BS0102117101110001490001000001458,10251100473642,,1,2,11710,11100,0149,0001,117103123006,11105,0,00468,00000,20241015
BS0203117101110001230017000001459,10251100475182,,2,3,11710,11100,0123,0017,117104169200,11101,0,00042,00024,20241108
BS0203117101110002100001000001460,10251100493971,10251100494014,2,3,11710,11100,0210,0001,117103123004,11101,0,00001,00000,20220813
BS0203117101110001930012000001461,10251100504861,,2,3,11710,11100,0193,0012,117104169372,11101,0,00034,00018,20220813
BS0203117101110001450009000001462,10251100517921,10251100517945,2,3,11710,11100,0145,0009,117104169382,11101,0,00030,00000,20221111
BS0203117101110001690013000001463,10251100566862,,2,3,11710,11100,0169,0013,117104169202,11101,0,00041,00019,20220813
BS0102117101110000880014000001464,102511487,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0102117101110000880014000001465,102511488,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0102117101110001240006000001466,102512310,10251435,1,2,11710,11100,0124,0006,117104169015,11101,0,00003,00000,20241015
BS0203117101110000890000000001467,102512869,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0102117101110001110008000001468,102514087,,1,2,11710,11100,0111,0008,117104169380,11101,0,00009,00000,20250613
BS0203117101110000990017000001469,102514750,,2,3,11710,11100,0099,0017,117104169429,11101,0,00039,00010,20220813
BS0102117101110000380007000001470,102515586,,1,2,11710,11100,0038,0007,117104169374,11101,0,00023,00014,20220813
BS0102117101110002220008000001471,102515696,,1,2,11710,11100,0222,0008,117104169388,11101,0,00003,00000,20220813
BS0203117101110001170015000001472,102516220,,2,3,11710,11100,0117,0015,117104169384,11101,0,00009,00013,20220813
BS0102117101110001860006000001473,102517340,,1,2,11710,11100,0186,0006,117104169372,11101,0,00004,00011,20220813
BS0102117101110002080002000001474,102517480,,1,2,11710,11100,0208,0002,117103123004,11101,0,00027,00000,20220813
BS0203117101110001020006000001475,102517667,,2,3,11710,11100,0102,0006,117104169429,11101,0,00049,00013,20220813
BS0203117101110001450045000001476,102518996,,2,3,11710,11100,0145,0045,117104169199,11101,0,00014,00024,20220813
BS0203117101110001260015000001477,102519696,,2,3,11710,11100,0126,0015,117104169016,11101,0,00005,00001,20220813
BS0102117101110001590006000001478,1025110077,,1,2,11710,11100,0159,0006,117103123001,11103,0,00277,00000,20220813
BS0102117101110001190000000001479,1025110508,,1,2,11710,11100,0119,0000,117104169200,11101,0,00022,00000,20240703
BS0102117101110001680013000001480,1025111417,,1,2,11710,11100,0168,0013,117102123002,11101,0,00074,00000,20240605
BS0203117101110001790009000001481,1025112031,,2,3,11710,11100,0179,0009,117104169457,11101,0,00012,00000,20220813
BS0203117101110001170004000001482,1025112665,,2,3,11710,11100,0117,0004,117104169384,11101,0,00007,00000,20220813
BS0102117101110002030002000001483,1025112966,,1,2,11710,11100,0203,0002,117104169372,11101,0,00013,00007,20250604
BS0203117101110001140010000001484,1025113779,,2,3,11710,11100,0114,0010,117104169382,11101,0,00003,00000,20220813
BS0102117101110000360004000001485,1025113895,,1,2,11710,11100,0036,0004,117104169374,11101,0,00021,00007,20240520
BS0102117101110001360009000001486,1025114201,,1,2,11710,11100,0136,0009,117103123001,11103,0,00257,00000,20240926
BS0203117101110001010005000001487,1025114274,,2,3,11710,11100,0101,0005,117104169429,11101,0,00050,00014,20220813
BS0102117101110000680003000001488,1025114464,,1,2,11710,11100,0068,0003,117104169375,11101,0,00010,00001,20240528
BS0203117101110001180009000001489,1025116363,,2,3,11710,11100,0118,0009,117104169201,11101,0,00007,00011,20220813
BS0203117101110000580017000001490,1025116811,,2,3,11710,11100,0058,0017,117104169456,11101,0,00036,00000,20220813
BS0203117101110001640014000001491,1025118244,,2,3,11710,11100,0164,0014,117104169023,11101,0,00015,00018,20220813
BS0102117101110001360004000001492,1025119266,,1,2,11710,11100,0136,0004,117104169200,11101,0,00043,00000,20220813
BS0203117101110001060007000001493,1025120113,,2,3,11710,11100,0106,0007,117104169378,11101,0,00030,00001,20220813
BS0203117101110001580001000001494,1025122930,,2,3,11710,11100,0158,0001,117104169459,11101,0,00021,00000,20220813
BS0102117101110002000002000001495,1025123043,,1,2,11710,11100,0200,0002,117104169450,11101,0,00030,00000,20220813
BS0102117101110001850002000001496,1025123544,,1,2,11710,11100,0185,0002,117104169372,11101,0,00002,00023,20241011
BS0203117101110001450031000001497,1025123762,,2,3,11710,11100,0145,0031,117104169380,11101,0,00026,00001,20220813
BS0203117101110001430010000001498,10251100237413,,2,3,11710,11100,0143,0010,117104169018,11101,0,00018,00000,20220813
BS0203117101110001350010000001499,10251100459086,,2,3,11710,11100,0135,0010,117104169017,11101,0,00005,00039,20220813
BS0203117101110001190005000001500,10251100465558,,2,3,11710,11100,0119,0005,117104169384,11101,0,00021,00000,20220813
BS0203117101110002070003000001501,10251100517561,,2,3,11710,11100,0207,0003,117104169451,11101,0,00031,00008,20230918
BS0203117101110001740013000001502,10251100532622,,2,3,11710,11100,0174,0013,117104169202,11101,0,00019,00006,20220813
BS0203117101110001100020000001503,10251100534042,,2,3,11710,11100,0110,0020,117104169200,11101,0,00004,00018,20220813
BS0102117101110004370026000001504,1000000000000004875233,,1,2,11710,11100,0437,0026,117103000034,11103,0,00424,00005,20250107
BS0203117101110000380005000001505,1000000000000005006422,,2,3,11710,11100,0038,0005,117104169374,11101,0,00029,00019,20250124
BS0102117101110001670000000001506,102511438,10251232,1,2,11710,11100,0167,0000,117104169447,11101,0,00004,00000,20220813
BS0102117101110000530000000001507,102511470,10251240,1,2,11710,11100,0053,0000,117104169374,11101,0,00064,00000,20220813
BS0102117101110000880014000001508,102511496,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0102117101110000880014000001509,102511499,10251248,1,2,11710,11100,0088,0014,117102123001,11102,0,00232,00000,20220813
BS0203117101110000890000000001510,102512855,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001511,102512911,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110001230016000001512,102514787,,2,3,11710,11100,0123,0016,117104169200,11101,0,00042,00022,20220813
BS0102117101110001080014000001513,102514835,,1,2,11710,11100,0108,0014,117104169429,11101,0,00058,00007,20240419
BS0203117101110001580003000001514,102516319,,2,3,11710,11100,0158,0003,117104169459,11101,0,00027,00002,20220813
BS0102117101110002260002000001515,102517267,,1,2,11710,11100,0226,0002,117104169386,11101,0,00022,00000,20250604
BS0203117101110001660003000001516,1025112495,,2,3,11710,11100,0166,0003,117104169447,11101,0,00015,00000,20220813
BS0102117101110000420006000001517,1025113143,,1,2,11710,11100,0042,0006,117104169431,11101,0,00007,00000,20220813
BS0203117101110000220000000001518,1025114515,,2,3,11710,11100,0022,0000,117103123023,11104,0,00336,00000,20250827
BS0203117101110001980010000001519,1025115030,,2,3,11710,11100,0198,0010,117104169448,11101,0,00031,00011,20220813
BS0203117101110000890013000001520,1025115988,,2,3,11710,11100,0089,0013,117102000006,11102,0,01218,00000,20220813
BS0102117101110000370010000001521,1025116861,,1,2,11710,11100,0037,0010,117104169374,11101,0,00021,00006,20240520
BS0203117101110001600005000001522,1025116885,,2,3,11710,11100,0160,0005,117104169022,11101,0,00003,00000,20220813
BS0102117101110001860000000001523,1025118151,,1,2,11710,11100,0186,0000,117104169372,11101,0,00004,00027,20220813
BS0102117101110001620004000001524,1025118782,,1,2,11710,11100,0162,0004,117104169022,11101,0,00015,00011,20220813
BS0203117101110001340000000001525,1025120622,,2,3,11710,11100,0134,0000,117104169017,11101,0,00005,00024,20220813
BS0102117101110000340006000001526,1025120852,,1,2,11710,11100,0034,0006,117104169429,11101,0,00010,00000,20220813
BS0102117101110000240000000001527,1025123242,,1,2,11710,11100,0024,0000,117104169428,11101,0,00006,00005,20250619
BS0203117101110000570019000001528,1025123723,,2,3,11710,11100,0057,0019,117104169431,11101,0,00027,00000,20220813
BS0102117101110000340005000001529,1025125358,,1,2,11710,11100,0034,0005,117104169429,11101,0,00008,00000,20220813
BS0203117101110001690008000001530,10251100224953,,2,3,11710,11100,0169,0008,117104169202,11101,0,00041,00009,20220813
BS0203117101110000550016000001531,10251100244419,,2,3,11710,11100,0055,0016,117104169431,11101,0,00027,00020,20220813
BS0203117101110001200005000001532,10251100246286,,2,3,11710,11100,0120,0005,117104169201,11101,0,00007,00021,20220813
BS0203117101110002120007000001533,10251100447946,,2,3,11710,11100,0212,0007,117104169390,11101,0,00039,00008,20220813
BS0203117101110001160015000001534,10251100459356,,2,3,11710,11100,0116,0015,117104169201,11101,0,00014,00000,20220813
BS0203117101110001410003000001535,10251100461283,,2,3,11710,11100,0141,0003,117104169384,11101,0,00029,00001,20220813
BS0203117101110001800017000001536,10251100479462,,2,3,11710,11100,0180,0017,117104169202,11101,0,00007,00015,20220813
BS0203117101110000680001000001537,10251100493619,,2,3,11710,11100,0068,0001,117104169376,11101,0,00007,00012,20220813
BS0203117101110001640008000001538,10251100528562,,2,3,11710,11100,0164,0008,117104169448,11101,0,00014,00000,20220813
BS0203117101110001440016000001539,10251100534622,,2,3,11710,11100,0144,0016,117104169199,11101,0,00014,00023,20220813
BS0102117101110000360002000001540,10251100554402,,1,2,11710,11100,0036,0002,117104169429,11101,0,00007,00001,20230511
BS0102117101110001050009000001541,1000000000000000416683,,1,2,11710,11100,0105,0009,117104169378,11101,0,00016,00000,20221103
BS0203117101110001230004000001542,1000000000000002629170,,2,3,11710,11100,0123,0004,117104169459,11101,0,00065,00000,20231108
BS0102117101110002070005000001543,1000000000000002709930,,1,2,11710,11100,0207,0005,117104169451,11101,0,00033,00000,20250725
BS0102117101110000880000000001544,102511038,10251110,1,2,11710,11100,0088,0000,117103123023,11104,0,00424,00000,20220813
BS0102117101110001240006000001545,102512311,10251435,1,2,11710,11100,0124,0006,117104169015,11101,0,00003,00000,20241015
BS0203117101110000890000000001546,102512794,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001547,102512891,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0203117101110000890000000001548,102512914,10251534,2,3,11710,11100,0089,0000,117102000006,11102,0,01218,00000,20220813
BS0102117101110000360001000001549,102513690,,1,2,11710,11100,0036,0001,117104169429,11101,0,00005,00000,20220813
BS0102117101110001050013000001550,102514483,,1,2,11710,11100,0105,0013,117104169378,11101,0,00004,00007,20220813
BS0102117101110001490005000001551,102514939,,1,2,11710,11100,0149,0005,117103123006,11105,0,00480,00000,20220813
BS0203117101110001030013000001552,102515107,,2,3,11710,11100,0103,0013,117104169429,11101,0,00049,00004,20220813
BS0102117101110001860004000001553,102517751,,1,2,11710,11100,0186,0004,117104169372,11101,0,00004,00017,20220813
BS0102117101110002120018000001554,102518152,,1,2,11710,11100,0212,0018,117104169390,11101,0,00039,00004,20250604
BS0203117101110000930010000001555,102518248,,2,3,11710,11100,0093,0010,117104169429,11101,0,00042,00014,20220813
BS0203117101110001540021000001556,102519073,,2,3,11710,11100,0154,0021,117104169202,11101,0,00022,00000,20220813
BS0102117101110001680008000001557,102519601,,1,2,11710,11100,0168,0008,117104169202,11101,0,00041,00016,20220813
BS0102117101110000570018000001558,102519618,,1,2,11710,11100,0057,0018,117104169431,11101,0,00027,00003,20250604
BS0203117101110002270003000001559,1025112128,,2,3,11710,11100,0227,0003,117104169386,11101,0,00014,00000,20220813
BS0203117101110001170010000001560,1025113960,,2,3,11710,11100,0117,0010,117104169015,11101,0,00022,00001,20220813
BS0102117101110001110011000001561,1025114145,,1,2,11710,11100,0111,0011,117104169200,11101,0,00004,00027,20220813
BS0203117101110001440002000001562,1025114614,,2,3,11710,11100,0144,0002,117104169020,11101,0,00031,00000,20220813
BS0203117101110000890018000001563,1025116037,,2,3,11710,11100,0089,0018,117102000006,11102,0,01218,00000,20220813
BS0203117101110001680011000001564,1025116204,,2,3,11710,11100,0168,0011,117104169459,11101,0,00003,00005,20220813
